,Car Title,Car Model,Car Transmission,Car km,Car Owner,Car Fuel type,Car Registration,Car price per month,Car Price,Car Location
1129,2017 Maruti Ciaz,DELTA 1.4 AT PETROL,Automatic,"49,784 km",1st Owner,Petrol,UP-16,"13,744/month","7,03,000","GIP Mall, Noida"
1130,2017 Maruti IGNIS,ZETA 1.2,Manual,"77,184 km",1st Owner,Petrol,UP-80,"8,367/month","4,28,000","Sector-18, Noida"
1131,2016 Maruti Baleno,ALPHA PETROL 1.2,Manual,"59,707 km",1st Owner,Petrol,HR-26,"10,401/month","5,32,000","Spaze Platinum, Sohna Road, Gurugram"
1132,2015 Maruti Swift,VXI,Manual,"88,737 km",1st Owner,Petrol,HR-26,"6,921/month","3,54,000","Metro Walk, Rohini, New Delhi"
1133,2016 Honda Amaze,1.2L I-VTEC SX,Manual,"48,185 km",1st Owner,Petrol,DL-10,"9,247/month","4,73,000","GIP Mall, Noida"
1134,2018 Ford Ecosport,TITANIUM 1.5L PETROL,Manual,"16,784 km",1st Owner,Petrol,UP-14,"15,741/month","8,27,000","Sector-18, Noida"
1135,2015 Honda Brio,S MT,Manual,"56,663 km",2nd Owner,Petrol,HR-26,"6,276/month","3,21,000","Parsvnath City Mall, Faridabad"
1136,2017 Honda Jazz,1.2L I-VTEC V,Manual,"1,04,845 km",1st Owner,Petrol,HR-26,"9,267/month","4,74,000","Spaze Platinum, Sohna Road, Gurugram"
1137,2016 Honda Jazz,1.2L I-VTEC SV,Manual,"74,374 km",1st Owner,Petrol,DL-14,"8,426/month","4,31,000","Metro Walk, Rohini, New Delhi"
1138,2014 Maruti Swift,VDI,Manual,"44,060 km",1st Owner,Diesel,HR-36,"7,742/month","3,96,000","Spaze Platinum, Sohna Road, Gurugram"
1139,2014 Maruti Ritz,VXI ELATE LIMITED EDITION,Manual,"78,334 km",1st Owner,CNG,HR-10,"6,334/month","3,24,000","Spaze Platinum, Sohna Road, Gurugram"
1140,2015 Maruti Celerio,ZXI AMT,Automatic,"32,068 km",1st Owner,Petrol,DL-2C,"7,996/month","4,09,000","Vasant Kunj, New Delhi"
1141,2018 Maruti Swift,VXI,Manual,"98,221 km",2nd Owner,CNG,HR-10,"10,694/month","5,47,000","Spaze Platinum, Sohna Road, Gurugram"
1142,2017 Maruti Swift,VXI O,Manual,"1,02,887 km",1st Owner,Petrol,HR-36,"9,462/month","4,84,000","Parsvnath City Mall, Faridabad"
1143,2015 Maruti Alto 800,VXI,Manual,"39,615 km",1st Owner,Petrol,HR-72,"4,751/month","2,43,000","Metro Walk, Rohini, New Delhi"
1144,2016 Maruti Baleno,ZETA PETROL 1.2,Manual,"52,059 km",1st Owner,Petrol,DL-9C,"10,929/month","5,59,000","Sector-18, Noida"
1145,2018 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"35,828 km",1st Owner,Petrol,UP-32,"9,560/month","4,89,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1146,2011 Toyota Etios,VX,Manual,"57,187 km",1st Owner,Petrol,DL-4C,"5,083/month","2,60,000","GIP Mall, Noida"
1147,2021 Renault Kiger,RXZ CVT 1.0 TURBO,Automatic,"12,944 km",1st Owner,Petrol,DL-3C,"17,968/month","9,44,000","Vasant Kunj, New Delhi"
1148,2011 Hyundai i10,MAGNA 1.2,Manual,"31,584 km",2nd Owner,Petrol,HR-26,"3,695/month","1,89,000","Parsvnath City Mall, Faridabad"
1149,2010 Honda City,1.5L I-VTEC V MT,Manual,"1,10,360 km",2nd Owner,Petrol,HR-26,"4,536/month","2,32,000","Parsvnath City Mall, Faridabad"
1150,2019 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,"68,678 km",1st Owner,CNG,HR-29,"10,440/month","5,34,000","Metro Walk, Rohini, New Delhi"
1151,2016 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"35,109 km",1st Owner,Petrol,DL-8C,"8,426/month","4,31,000","Vasant Kunj, New Delhi"
1152,2014 Maruti Wagon R 1.0,VXI,Manual,"53,394 km",1st Owner,Petrol,HR-01,"6,002/month","3,07,000","Parsvnath City Mall, Faridabad"
1153,2017 Maruti Baleno,DELTA PETROL 1.2,Manual,"40,410 km",1st Owner,Petrol,HR-51,"10,323/month","5,28,000","Metro Walk, Rohini, New Delhi"
1154,2017 Maruti Swift,LXI (O),Manual,"27,468 km",1st Owner,Petrol,HR-26,"9,032/month","4,62,000","Sector-18, Noida"
1155,2016 Honda Jazz,1.2L I-VTEC V AT,Automatic,"74,678 km",1st Owner,Petrol,UP-16,"9,286/month","4,75,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1156,2017 Maruti Baleno,DELTA PETROL 1.2,Manual,"51,017 km",1st Owner,Petrol,DL-14,"10,714/month","5,48,000","Sector-18, Noida"
1157,2018 Maruti Alto 800,LXI CNG,Manual,"68,588 km",1st Owner,CNG,DL-5C,"6,452/month","3,30,000","M3M Urbana, Golf Course Extension, Gurugram"
1158,2015 Maruti Wagon R 1.0,VXI AMT,Automatic,"53,712 km",1st Owner,Petrol,DL-8C,"6,823/month","3,49,000","GIP Mall, Noida"
1159,2010 Maruti Swift,VXI,Manual,"88,898 km",1st Owner,Petrol,UP-14,"3,812/month","1,95,000","Sewa Nagar
"
1160,2010 Hyundai i10,SPORTZ 1.2,Manual,"1,22,483 km",1st Owner,Petrol,HR-12,"2,815/month","1,44,000","Metro Walk, Rohini, New Delhi"
1161,2015 Honda Amaze,1.2L I-VTEC VX,Manual,"77,723 km",1st Owner,Petrol,HR-26,"8,309/month","4,25,000","Parsvnath City Mall, Faridabad"
1162,2018 Hyundai Creta,1.6 CRDI SX PLUS AUTO,Automatic,"60,316 km",1st Owner,Diesel,DL-8C,"21,185/month","11,13,000","Metro Walk, Rohini, New Delhi"
1163,2021 Toyota YARIS,G MT,Manual,"23,589 km",1st Owner,Petrol,HR-51,"17,664/month","9,28,000","Spaze Platinum, Sohna Road, Gurugram"
1164,2016 Maruti Vitara Brezza,ZDI,Manual,"91,429 km",2nd Owner,Diesel,HR-26,"11,769/month","6,02,000","Metro Walk, Rohini, New Delhi"
1165,2018 Maruti IGNIS,SIGMA 1.2,Manual,"77,588 km",1st Owner,Petrol,HR-36,"8,113/month","4,15,000","M3M Urbana, Golf Course Extension, Gurugram"
1166,2014 Hyundai Xcent,SX 1.2 (O),Manual,"54,833 km",1st Owner,Petrol,DL-3C,"8,641/month","4,42,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1167,2019 Hyundai NEW SANTRO,SPORTZ CNG,Manual,"58,339 km",1st Owner,CNG,DL-4C,"9,110/month","4,66,000","Spaze Platinum, Sohna Road, Gurugram"
1168,2019 Honda Jazz,1.2L I-VTEC VX,Manual,"36,785 km",2nd Owner,Petrol,UP-16,"11,867/month","6,07,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1169,2017 Maruti Baleno,ZETA PETROL 1.2,Manual,"36,009 km",1st Owner,Petrol,DL-2C,"11,398/month","5,83,000","Sector-18, Noida"
1170,2010 Maruti Swift Dzire,VXI,Manual,"55,536 km",1st Owner,Petrol,DL-1C,"3,754/month","1,92,000","Sector-18, Noida"
1171,2021 Renault Kiger,RXZ AMT,Automatic,"11,244 km",1st Owner,Petrol,UP-13,"15,288/month","7,82,000","Sector-18, Noida"
1172,2021 Maruti IGNIS,SIGMA 1.2,Manual,"55,427 km",1st Owner,CNG,HR-81,"10,264/month","5,25,000","M3M Urbana, Golf Course Extension, Gurugram"
1173,2021 Maruti Baleno,ZETA PETROL 1.2,Manual,"12,534 km",1st Owner,Petrol,HR-98,"14,897/month","7,62,000","Parsvnath City Mall, Faridabad"
1174,2022 Renault Kiger,RXZ TURBO CVT,Automatic,"13,419 km",1st Owner,Petrol,UP-14,"18,101/month","9,51,000","Sewa Nagar
"
1175,2021 Hyundai NEW SANTRO,SPORTZ EXECUTIVE MT CNG,Manual,"54,826 km",1st Owner,CNG,DL-9C,"10,440/month","5,34,000","Parsvnath City Mall, Faridabad"
1176,2017 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"45,674 km",1st Owner,Petrol,DL-1C,"8,798/month","4,50,000","GIP Mall, Noida"
1177,2021 Tata ALTROZ,XZ 1.5 RTQ,Manual,"37,539 km",1st Owner,Diesel,HR-26,"15,551/month","8,17,000","Sector-18, Noida"
1178,2020 Hyundai NEW SANTRO,MAGNA EXECUTIVE CNG,Manual,"32,611 km",1st Owner,CNG,DL-8C,"10,440/month","5,34,000","Parsvnath City Mall, Faridabad"
1179,2014 Honda Amaze,1.2L I-VTEC S,Manual,"60,849 km",2nd Owner,Petrol,DL-9C,"7,097/month","3,63,000","Metro Walk, Rohini, New Delhi"
1180,2020 Maruti Baleno,ALPHA PETROL 1.2,Manual,"23,399 km",1st Owner,Petrol,DL-1C,"15,093/month","7,72,000","Sector-18, Noida"
1181,2013 Maruti Alto 800,LXI,Manual,"31,791 km",1st Owner,Petrol,DL-3C,"4,086/month","2,09,000","Sector-18, Noida"
1182,2016 Maruti Alto 800,LXI,Manual,"89,634 km",1st Owner,Petrol,HR-82,"5,239/month","2,68,000","Parsvnath City Mall, Faridabad"
1183,2017 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"25,091 km",1st Owner,Petrol,DL-10,"8,817/month","4,51,000","GIP Mall, Noida"
1184,2016 Maruti Ciaz,ZXI+,Manual,"60,162 km",2nd Owner,Petrol,HR-26,"11,965/month","6,12,000","Metro Walk, Rohini, New Delhi"
1185,2021 Renault Kiger,RXZ CVT 1.0 TURBO,Automatic,"17,210 km",1st Owner,Petrol,DL-3C,"17,321/month","9,10,000","Metro Walk, Rohini, New Delhi"
1186,2018 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"37,081 km",1st Owner,Petrol,UP-32,"9,365/month","4,79,000","Sector-18, Noida"
1187,2012 Honda Brio,S MT,Manual,"59,443 km",1st Owner,Petrol,DL-9C,"4,868/month","2,49,000","Sector-18, Noida"
1188,2014 Honda Amaze,1.2L I-VTEC S,Manual,"41,700 km",1st Owner,Petrol,HR-51,"7,879/month","4,03,000","Metro Walk, Rohini, New Delhi"
1189,2017 Hyundai Creta,E PLUS 1.6 PETROL,Manual,"96,639 km",1st Owner,Petrol,DL-12,"14,193/month","7,26,000","Metro Walk, Rohini, New Delhi"
1190,2013 Maruti Alto 800,LXI,Manual,"47,294 km",1st Owner,Petrol,HR-10,"3,969/month","2,03,000","Parsvnath City Mall, Faridabad"
1191,2020 Toyota YARIS,G MT,Manual,"37,283 km",1st Owner,Petrol,UP-32,"19,205/month","10,09,000","Sector-18, Noida"
1192,2017 Maruti Baleno,DELTA PETROL 1.2,Manual,"70,699 km",1st Owner,Petrol,HR-26,"10,147/month","5,19,000","Metro Walk, Rohini, New Delhi"
1193,2018 Hyundai Creta,SX AT 1.6 PETROL,Automatic,"62,298 km",2nd Owner,Petrol,HR-26,"18,710/month","9,83,000","Metro Walk, Rohini, New Delhi"
1194,2021 Maruti New Wagon-R,LXI CNG 1.0,Manual,"77,064 km",1st Owner,CNG,HR-36,"10,850/month","5,55,000","Metro Walk, Rohini, New Delhi"
1195,2019 Maruti Dzire,VXI,Manual,"30,068 km",1st Owner,Petrol,DL-3C,"12,317/month","6,30,000","Sector-18, Noida"
1196,2018 Maruti Alto 800,LXI,Manual,"17,672 km",1st Owner,Petrol,DL-9C,"6,452/month","3,30,000","Vasant Kunj, New Delhi"
1197,2019 Ford Ecosport,TITANIUM 1.5L PETROL,Manual,"91,580 km",1st Owner,Petrol,UP-81,"13,411/month","6,86,000","Sector-18, Noida"
1198,2016 Maruti Baleno,DELTA PETROL 1.2,Manual,"35,289 km",1st Owner,Petrol,HR-26,"10,381/month","5,31,000","Metro Walk, Rohini, New Delhi"
1199,2010 Maruti Zen Estilo,LXI,Manual,"35,953 km",1st Owner,Petrol,DL-3C,"2,757/month","1,41,000","Metro Walk, Rohini, New Delhi"
1200,2018 Hyundai Creta,SX 1.6 PETROL,Manual,"65,148 km",1st Owner,Petrol,DL-9C,"17,435/month","9,16,000","Metro Walk, Rohini, New Delhi"
1201,2013 Hyundai i20,SPORTZ 1.2,Manual,"74,081 km",1st Owner,Petrol,HR-26,"6,921/month","3,54,000","Metro Walk, Rohini, New Delhi"
1202,2017 Maruti Alto 800,LXI CNG,Manual,"68,031 km",1st Owner,CNG,DL-3C,"6,100/month","3,12,000","M3M Urbana, Golf Course Extension, Gurugram"
1203,2010 Hyundai i10,MAGNA 1.2,Manual,"89,388 km",2nd Owner,Petrol,DL-7C,"2,762/month","1,41,300","Sector-18, Noida"
1204,2019 Maruti Dzire,VXI,Manual,"30,444 km",1st Owner,Petrol,HR-76,"11,965/month","6,12,000","Spaze Platinum, Sohna Road, Gurugram"
1205,2018 Maruti Celerio,ZXI AMT,Automatic,"66,387 km",2nd Owner,Petrol,HR-26,"8,289/month","4,24,000","M3M Urbana, Golf Course Extension, Gurugram"
1206,2018 Datsun Redi Go,S 1.0 AMT,Automatic,"30,402 km",2nd Owner,Petrol,UP-14,"6,295/month","3,22,000","Sector-18, Noida"
1207,2019 Hyundai NEW SANTRO,SPORTZ CNG,Manual,"21,619 km",1st Owner,CNG,DL-9C,"10,616/month","5,43,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1208,2018 Volkswagen Vento,HIGHLINE DIESEL 1.5,Manual,"1,05,792 km",1st Owner,Diesel,UP-14,"15,171/month","7,76,000","GIP Mall, Noida"
1209,2019 Hyundai NEW SANTRO,SPORTZ CNG,Manual,"63,793 km",1st Owner,CNG,HR-26,"9,716/month","4,97,000","Metro Walk, Rohini, New Delhi"
1210,2017 Maruti IGNIS,ZETA 1.2 AMT,Automatic,"47,936 km",1st Owner,Petrol,DL-9C,"10,088/month","5,16,000","Sector-18, Noida"
1211,2017 Honda City,1.5L I-VTEC VX CVT,Automatic,"72,878 km",1st Owner,Petrol,DL-8C,"16,122/month","8,47,000","Sector-18, Noida"
1212,2015 Honda Jazz,1.2 V MT,Manual,"29,383 km",2nd Owner,Petrol,DL-4C,"8,915/month","4,56,000","Metro Walk, Rohini, New Delhi"
1213,2016 Maruti Baleno,DELTA PETROL 1.2,Manual,"33,011 km",1st Owner,Petrol,DL-12,"10,479/month","5,36,000","M3M Urbana, Golf Course Extension, Gurugram"
1214,2018 Maruti Celerio,VXI CNG,Manual,"41,583 km",1st Owner,CNG,HR-26,"9,189/month","4,70,000","Parsvnath City Mall, Faridabad"
1215,2019 Maruti Baleno,ALPHA PETROL 1.2,Manual,"25,111 km",1st Owner,Petrol,HR-26,"14,193/month","7,26,000","M3M Urbana, Golf Course Extension, Gurugram"
1216,2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,"31,387 km",2nd Owner,CNG,HR-87,"10,635/month","5,44,000","Parsvnath City Mall, Faridabad"
1217,2021 Datsun Redi Go,T(O) 1.0 AMT,Automatic,"8,755 km",1st Owner,Petrol,DL-11,"9,032/month","4,62,000","Sector-18, Noida"
1218,2010 Honda City,1.5L I-VTEC V MT,Manual,"76,908 km",1st Owner,Petrol,DL-3C,"5,005/month","2,56,000","Sector-18, Noida"
1219,2011 Maruti Alto K10,VXI,Manual,"84,967 km",1st Owner,Petrol,DL-9C,"3,421/month","1,75,000","Metro Walk, Rohini, New Delhi"
1220,2010 Maruti Zen Estilo,LXI,Manual,"35,817 km",1st Owner,Petrol,DL-9C,"2,796/month","1,43,000","Vasant Kunj, New Delhi"
1221,2017 Maruti Swift,LXI (O),Manual,"46,987 km",1st Owner,Petrol,DL-12,"8,622/month","4,41,000","Spaze Platinum, Sohna Road, Gurugram"
1222,2016 Maruti Baleno,ZETA PETROL 1.2,Manual,"35,467 km",1st Owner,Petrol,DL-12,"10,870/month","5,56,000","GIP Mall, Noida"
1223,2021 Renault Kiger,RXZ 1.0 Easy R Petrol,Automatic,"8,383 km",1st Owner,Petrol,DL-3C,"15,665/month","8,23,000","Vasant Kunj, New Delhi"
1224,2011 Hyundai i20,MAGNA 1.2,Manual,"97,224 km",1st Owner,Petrol,HR-26,"4,555/month","2,33,000","Metro Walk, Rohini, New Delhi"
1225,2016 Hyundai Xcent,SX 1.2,Manual,"71,205 km",1st Owner,Petrol,HR-24,"9,638/month","4,93,000","M3M Urbana, Golf Course Extension, Gurugram"
1226,2019 Maruti New Wagon-R,ZXI 1.2,Manual,"41,599 km",1st Owner,Petrol,HR-26,"9,853/month","5,04,000","Spaze Platinum, Sohna Road, Gurugram"
1227,2011 Toyota Etios,G SP,Manual,"85,637 km",2nd Owner,Petrol,DL-3C,"4,125/month","2,11,000","Sector-18, Noida"
1228,2014 Honda City,VX CVT PETROL,Automatic,"62,242 km",2nd Owner,Petrol,DL-12,"12,317/month","6,30,000","Vasant Kunj, New Delhi"
1229,2019 Maruti IGNIS,ZETA 1.2 AMT,Automatic,"28,958 km",1st Owner,Petrol,UP-16,"11,398/month","5,83,000","Sector-18, Noida"
1230,2017 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"75,190 km",1st Owner,CNG,HR-72,"8,485/month","4,34,000","Metro Walk, Rohini, New Delhi"
1231,2018 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"42,398 km",1st Owner,Petrol,UP-80,"9,540/month","4,88,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1232,2018 Maruti Dzire,VXI AMT,Automatic,"73,705 km",1st Owner,Petrol,HR-26,"11,711/month","5,99,000","M3M Urbana, Golf Course Extension, Gurugram"
1233,2011 Hyundai i20,SPORTZ (O) 1.2,Manual,"53,134 km",2nd Owner,Petrol,DL-4C,"4,575/month","2,34,000","GIP Mall, Noida"
1234,2011 Maruti Alto,LXI,Manual,"1,07,439 km",2nd Owner,Petrol,DL-3C,"2,972/month","1,52,000","M3M Urbana, Golf Course Extension, Gurugram"
1235,2018 Maruti Celerio,ZXI AMT,Automatic,"40,344 km",1st Owner,Petrol,HR-51,"9,462/month","4,84,000","Metro Walk, Rohini, New Delhi"
1236,2018 Ford Ecosport,TITANIUM 1.5L PETROL,Manual,"32,799 km",1st Owner,Petrol,HR-26,"15,684/month","8,24,000","Parsvnath City Mall, Faridabad"
1237,2016 Honda Amaze,1.2L I-VTEC SX,Manual,"1,04,655 km",1st Owner,Petrol,HR-26,"8,739/month","4,47,000","Spaze Platinum, Sohna Road, Gurugram"
1238,2011 Hyundai i10,ASTA 1.2,Manual,"46,963 km",2nd Owner,Petrol,HR-26,"4,399/month","2,25,000","Metro Walk, Rohini, New Delhi"
1239,2015 Maruti Alto K10,VXI AMT,Automatic,"18,984 km",2nd Owner,Petrol,HR-26,"6,960/month","3,56,000","Metro Walk, Rohini, New Delhi"
1240,2019 Maruti Baleno,DELTA PETROL 1.2,Manual,"37,315 km",1st Owner,Petrol,DL-9C,"12,981/month","6,64,000","Vasant Kunj, New Delhi"
1241,2017 Maruti Baleno,DELTA PETROL 1.2,Manual,"68,621 km",2nd Owner,Petrol,HR-26,"10,107/month","5,17,000","Spaze Platinum, Sohna Road, Gurugram"
1242,2014 Maruti Wagon R 1.0,VXI,Manual,"98,390 km",1st Owner,Petrol,DL-3C,"5,455/month","2,79,000","Sector-18, Noida"
1243,2010 Maruti Alto,LXI,Manual,"24,693 km",1st Owner,Petrol,DL-9C,"2,972/month","1,52,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1244,2017 Hyundai Creta,SX PLUS AT 1.6 PETROL,Automatic,"87,878 km",1st Owner,Petrol,DL-10,"18,501/month","9,72,000","Metro Walk, Rohini, New Delhi"
1245,2013 Maruti Swift,LXI,Manual,"76,814 km",1st Owner,Petrol,UP-14,"6,061/month","3,10,000","Sector-18, Noida"
1246,2016 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"53,882 km",1st Owner,Petrol,HR-29,"8,152/month","4,17,000","Parsvnath City Mall, Faridabad"
1247,2018 Honda Amaze,1.2L I-VTEC S,Manual,"47,914 km",1st Owner,Petrol,DL-14,"11,144/month","5,70,000","GIP Mall, Noida"
1248,2014 Maruti Wagon R 1.0,VXI,Manual,"68,015 km",1st Owner,Petrol,HR-26,"6,100/month","3,12,000","Metro Walk, Rohini, New Delhi"
1249,2011 Hyundai i20,SPORTZ 1.2 VTVT,Manual,"53,484 km",2nd Owner,Petrol,DL-10,"4,770/month","2,44,000","Sector-18, Noida"
1250,2019 Maruti Baleno,ZETA PETROL 1.2,Manual,"86,919 km",2nd Owner,Petrol,UP-15,"12,688/month","6,49,000","Sector-18, Noida"
1251,2010 Hyundai i10,SPORTZ 1.2 AT,Automatic,"32,797 km",1st Owner,Petrol,DL-3C,"4,829/month","2,47,000","GIP Mall, Noida"
1252,2017 Hyundai Creta,SX PLUS AT 1.6 PETROL,Automatic,"62,194 km",2nd Owner,Petrol,DL-8C,"18,558/month","9,75,000","Metro Walk, Rohini, New Delhi"
1253,2018 Tata NEXON,XZA PLUS PETROL DUAL TONE,Automatic,"1,08,812 km",1st Owner,Petrol,HR-36,"14,643/month","7,49,000","Spaze Platinum, Sohna Road, Gurugram"
1254,2017 Maruti Baleno,DELTA PETROL 1.2,Manual,"42,531 km",1st Owner,Petrol,HR-26,"11,124/month","5,69,000","Spaze Platinum, Sohna Road, Gurugram"
1255,2015 Honda Amaze,1.2L I-VTEC VX,Manual,"41,833 km",1st Owner,Petrol,DL-12,"9,091/month","4,65,000","Sector-18, Noida"
1256,2019 Renault Kwid,RXT 0.8,Manual,"60,406 km",1st Owner,Petrol,UP-14,"7,761/month","3,97,000","Sector-18, Noida"
1257,2014 Honda Amaze,1.2L I-VTEC S,Manual,"46,599 km",2nd Owner,Petrol,DL-13,"7,331/month","3,75,000","Metro Walk, Rohini, New Delhi"
1258,2019 Maruti New Wagon-R,LXI CNG 1.0,Manual,"62,230 km",1st Owner,CNG,HR-51,"9,619/month","4,92,000","Parsvnath City Mall, Faridabad"
1259,2014 Honda City,1.5L I-VTEC SV,Manual,"55,689 km",1st Owner,Petrol,DL-4C,"10,342/month","5,29,000","Sector-18, Noida"
1260,2010 Maruti Ritz,ZXI,Manual,"70,505 km",1st Owner,Petrol,DL-2C,"3,392/month","1,73,500","GIP Mall, Noida"
1261,2011 Maruti Swift Dzire,LXI,Manual,"72,271 km",1st Owner,Petrol,HR-26,"4,027/month","2,06,000","Metro Walk, Rohini, New Delhi"
1262,2016 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"19,260 km",1st Owner,Petrol,DL-1C,"8,719/month","4,46,000","Sector-18, Noida"
1263,2019 Maruti Baleno,ZETA PETROL 1.2,Manual,"31,867 km",1st Owner,Petrol,DL-8C,"12,942/month","6,62,000","Metro Walk, Rohini, New Delhi"
1264,2016 Maruti Baleno,ZETA PETROL 1.2,Manual,"42,780 km",1st Owner,Petrol,HR-26,"10,323/month","5,28,000","M3M Urbana, Golf Course Extension, Gurugram"
1265,2011 Toyota Etios,G,Manual,"55,432 km",1st Owner,Petrol,DL-4C,"4,027/month","2,06,000","Parsvnath City Mall, Faridabad"
1266,2011 Honda City,1.5L I-VTEC V MT,Manual,"71,596 km",1st Owner,Petrol,HR-26,"5,846/month","2,99,000","Parsvnath City Mall, Faridabad"
1267,2012 Maruti Swift Dzire,VXI,Manual,"75,395 km",1st Owner,Petrol,DL-12,"5,865/month","3,00,000","M3M Urbana, Golf Course Extension, Gurugram"
1268,2015 Maruti Celerio,ZXI AMT,Automatic,"54,797 km",1st Owner,Petrol,HR-26,"7,742/month","3,96,000","Parsvnath City Mall, Faridabad"
1269,2016 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"58,193 km",1st Owner,Petrol,UP-16,"8,289/month","4,24,000","Sector-18, Noida"
1270,2011 Hyundai i10,MAGNA 1.2,Manual,"42,588 km",1st Owner,Petrol,HR-26,"4,301/month","2,20,000","Parsvnath City Mall, Faridabad"
1271,2016 Maruti Swift,VXI,Manual,"40,368 km",1st Owner,Petrol,HR-26,"8,719/month","4,46,000","Parsvnath City Mall, Faridabad"
1272,2018 Ford Ecosport,1.5TITANIUM TDCI,Manual,"93,671 km",1st Owner,Diesel,HR-72,"13,333/month","6,82,000","Parsvnath City Mall, Faridabad"
1273,2020 Renault Kwid,RXT 1.0 AMT,Automatic,"38,976 km",1st Owner,Petrol,DL-8C,"8,798/month","4,50,000","M3M Urbana, Golf Course Extension, Gurugram"
1274,2019 Hyundai NEW SANTRO,MAGNA,Manual,"24,043 km",1st Owner,Petrol,HR-87,"8,993/month","4,60,000","M3M Urbana, Golf Course Extension, Gurugram"
1275,2022 Renault Kiger,RXT MT,Manual,"15,920 km",1st Owner,Petrol,HR-26,"14,526/month","7,43,000","Spaze Platinum, Sohna Road, Gurugram"
1276,2010 Maruti Zen Estilo,LXI,Manual,"19,332 km",1st Owner,Petrol,DL-4C,"2,639/month","1,35,000","Metro Walk, Rohini, New Delhi"
1277,2018 Maruti Ciaz,SIGMA 1.5 SHVS MT  PETROL,Manual,"80,153 km",1st Owner,Petrol,HR-26,"14,076/month","7,20,000","M3M Urbana, Golf Course Extension, Gurugram"
1278,2013 Maruti Alto 800,VXI,Manual,"29,997 km",2nd Owner,Petrol,DL-3C,"4,301/month","2,20,000","GIP Mall, Noida"
1279,2014 Hyundai Elite i20,MAGNA 1.2,Manual,"74,747 km",1st Owner,Petrol,DL-8C,"9,267/month","4,74,000","Metro Walk, Rohini, New Delhi"
1280,2014 Maruti Alto K10,VXI,Manual,"46,041 km",1st Owner,Petrol,HR-26,"4,868/month","2,49,000","M3M Urbana, Golf Course Extension, Gurugram"
1281,2020 Maruti Alto,LXI OPT CNG,Manual,"25,115 km",1st Owner,CNG,HR-76,"7,820/month","4,00,000","Metro Walk, Rohini, New Delhi"
1282,2017 Honda Amaze,1.2L I-VTEC S OPT,Manual,"55,427 km",1st Owner,Petrol,DL-10,"9,599/month","4,91,000","GIP Mall, Noida"
1283,2015 Maruti Wagon R 1.0,VXI,Manual,"73,805 km",2nd Owner,Petrol,HR-26,"5,963/month","3,05,000","M3M Urbana, Golf Course Extension, Gurugram"
1284,2014 Maruti Wagon R 1.0,LXI,Manual,"79,258 km",1st Owner,Petrol,DL-2C,"5,943/month","3,04,000","Sector-18, Noida"
1285,2019 Maruti Baleno,ZETA PETROL 1.2,Manual,"77,169 km",1st Owner,Petrol,HR-29,"12,043/month","6,16,000","M3M Urbana, Golf Course Extension, Gurugram"
1286,2018 Maruti Alto 800,LXI,Manual,"21,387 km",1st Owner,Petrol,DL-6C,"6,373/month","3,26,000","Sector-18, Noida"
1287,2011 Toyota Etios,V,Manual,"45,599 km",1st Owner,Petrol,DL-4C,"4,888/month","2,50,000","M3M Urbana, Golf Course Extension, Gurugram"
1288,2013 Maruti Wagon R 1.0,LXI,Manual,"47,038 km",1st Owner,Petrol,DL-9C,"5,337/month","2,73,000","Spaze Platinum, Sohna Road, Gurugram"
1289,2017 Hyundai Grand i10,SPORTZ AT 1.2 KAPPA VTVT,Automatic,"36,405 km",1st Owner,Petrol,UP-32,"10,088/month","5,16,000","Sector-18, Noida"
1290,2019 Maruti S PRESSO,VXI+,Manual,"20,792 km",1st Owner,Petrol,DL-14,"7,898/month","4,04,000","M3M Urbana, Golf Course Extension, Gurugram"
1291,2020 Hyundai VENUE,SX PLUS 1.0 TURBO DCT,Automatic,"57,163 km",1st Owner,Petrol,UP-14,"19,434/month","10,21,000","Sector-18, Noida"
1292,2013 Maruti Swift Dzire,VXI,Manual,"85,658 km",1st Owner,Petrol,DL-3C,"6,393/month","3,27,000","Sector-18, Noida"
1293,2011 Maruti Swift,LXI,Manual,"81,673 km",1st Owner,Petrol,HR-51,"4,066/month","2,08,000","M3M Urbana, Golf Course Extension, Gurugram"
