,Car Title,Car Model,Car Transmission,Car km,Car Owner,Car Fuel type,Car Registration,Car price per month,Car Price,Car Location
807,2019 Maruti Celerio,VXI AMT (O),Automatic,"45,551 km",1st Owner,Petrol,KA-03,"10,616/month","5,43,000","Bellahalli, Bengaluru"
808,2015 Honda Brio,S MT,Manual,"65,394 km",1st Owner,Petrol,KA-03,"7,859/month","4,02,000","Hosur Road, Singasandra, Bengaluru"
809,2016 Maruti Celerio,ZXI AMT,Automatic,"41,464 km",1st Owner,Petrol,KA-05,"9,384/month","4,80,000","Horamavu Agara Road, Bengaluru"
810,2017 Hyundai Creta,SX PLUS 1.6 PETROL,Manual,"42,757 km",2nd Owner,Petrol,KA-01,"18,939/month","9,95,000","Garuda Mall, Magrath Road, Bengaluru"
811,2018 Mahindra XUV500,W9 AT,Automatic,"78,000 km",1st Owner,Diesel,KA-03,"30,531/month","16,04,000","Garuda Mall, Magrath Road, Bengaluru"
812,2018 Tata NEXON,XZA PLUS DIESEL,Automatic,"82,449 km",1st Owner,Diesel,KA-19,"16,274/month","8,55,000","Bellahalli, Bengaluru"
813,2021 Maruti Swift,VXI,Manual,"29,905 km",1st Owner,Petrol,KA-59,"14,272/month","7,30,000","Bellahalli, Bengaluru"
814,2016 Hyundai Grand i10,ASTA (O) AT 1.2 KAPPA VTVT,Automatic,"39,693 km",2nd Owner,Petrol,KA-01,"10,577/month","5,41,000","Bellahalli, Bengaluru"
815,2019 Maruti Baleno,ALPHA CVT PETROL 1.2,Automatic,"30,270 km",1st Owner,Petrol,KA-04,"15,608/month","8,20,000","Bellahalli, Bengaluru"
816,2017 Hyundai Eon,ERA PLUS (O),Manual,"20,089 km",1st Owner,Petrol,KA-51,"7,507/month","3,84,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
817,2017 Honda Jazz,1.2L I-VTEC V,Manual,"40,073 km",2nd Owner,Petrol,KA-03,"12,571/month","6,43,000","Bellahalli, Bengaluru"
818,2013 Hyundai i10,SPORTZ 1.2 AT,Automatic,"91,279 km",2nd Owner,Petrol,KA-03,"6,921/month","3,54,000","Horamavu Agara Road, Bengaluru"
819,2017 Hyundai Grand i10,SPORTZ (O) AT 1.2 KAPPA VTVT,Automatic,"62,803 km",2nd Owner,Petrol,KA-05,"11,124/month","5,69,000","Bellahalli, Bengaluru"
820,2021 Maruti Swift,VXI AMT,Automatic,"11,945 km",1st Owner,Petrol,KA-53,"15,230/month","7,79,000","Sonnappanahalli
"
821,2022 Maruti S PRESSO,VXI PLUS,Manual,"17,888 km",1st Owner,Petrol,KA-15,"10,205/month","5,22,000","Bellahalli, Bengaluru"
822,2014 Renault Duster,85 PS RXL PLUS DIESEL,Manual,"1,10,455 km",2nd Owner,Diesel,KA-01,"12,141/month","6,21,000","Bellahalli, Bengaluru"
823,2015 Honda Brio,S MT,Manual,"73,916 km",2nd Owner,Petrol,KA-64,"7,370/month","3,77,000","Bellahalli, Bengaluru"
824,2020 Mahindra XUV 3OO,W8 (O) 1.2 PETROL,Manual,"59,619 km",1st Owner,Petrol,KA-05,"19,415/month","10,20,000","Garuda Mall, Magrath Road, Bengaluru"
825,2016 Ford Ecosport,TITANIUM 1.5L DIESEL,Manual,"51,215 km",1st Owner,Diesel,KA-03,"14,017/month","7,17,000","Garuda Mall, Magrath Road, Bengaluru"
826,2016 Honda Brio,S MT,Manual,"65,453 km",1st Owner,Petrol,KA-01,"8,563/month","4,38,000","Bellahalli, Bengaluru"
827,2018 Maruti Celerio,ZXI (O),Manual,"37,270 km",2nd Owner,Petrol,KA-40,"10,049/month","5,14,000","GT World Mall, Bengaluru"
828,2017 Maruti Alto 800,LXI,Manual,"47,619 km",2nd Owner,Petrol,KA-03,"6,412/month","3,28,000","Bellahalli, Bengaluru"
829,2015 Hyundai Xcent,S 1.2,Manual,"68,136 km",1st Owner,Petrol,KA-01,"8,954/month","4,58,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
830,2021 Honda City,1.5L I-VTEC V MT 5TH GEN,Manual,"10,949 km",1st Owner,Petrol,KA-02,"22,632/month","11,89,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
831,2020 Honda City,1.5L I-VTEC ZX CVT,Automatic,"96,264 km",1st Owner,Petrol,KA-04,"23,107/month","12,14,000","Sonnappanahalli
"
832,2017 Hyundai Elite i20,ASTA 1.2,Manual,"64,235 km",2nd Owner,Petrol,KA-53,"12,434/month","6,36,000","Bellahalli, Bengaluru"
833,2016 Maruti Baleno,ZETA PETROL 1.2,Manual,"44,253 km",2nd Owner,Petrol,KA-53,"12,532/month","6,41,000","Bellahalli, Bengaluru"
834,2014 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"67,990 km",1st Owner,Petrol,KA-51,"8,328/month","4,26,000","Horamavu Agara Road, Bengaluru"
835,2014 Hyundai Grand i10,ASTA 1.2 KAPPA VTVT,Manual,"1,24,340 km",2nd Owner,Petrol,KA-51,"7,820/month","4,00,000","Bellahalli, Bengaluru"
836,2015 Hyundai i20 Active,1.4 SX,Manual,"83,856 km",2nd Owner,Diesel,KA-50,"13,001/month","6,65,000","Bellahalli, Bengaluru"
837,2016 Maruti Celerio,ZXI AMT,Automatic,"25,414 km",1st Owner,Petrol,KA-53,"10,244/month","5,24,000","Bellahalli, Bengaluru"
838,2014 Maruti Alto 800,LXI,Manual,"37,510 km",1st Owner,Petrol,KA-05,"5,924/month","3,03,000","Hosur Road, Singasandra, Bengaluru"
839,2020 Maruti S PRESSO,VXI PLUS AMT,Automatic,"3,803 km",2nd Owner,Petrol,KA-01,"10,225/month","5,23,000","Bellahalli, Bengaluru"
840,2018 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"36,977 km",2nd Owner,Petrol,KA-05,"11,026/month","5,64,000","Hosur Road, Singasandra, Bengaluru"
841,2020 Maruti Celerio,ZXI,Manual,"37,365 km",1st Owner,Petrol,KA-51,"9,990/month","5,11,000","GT World Mall, Bengaluru"
842,2018 Maruti Celerio,ZXI,Manual,"32,112 km",2nd Owner,Petrol,KA-04,"9,971/month","5,10,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
843,2018 Ford FREESTYLE,TITANIUM 1.2 PETROL,Manual,"58,710 km",1st Owner,Petrol,KA-05,"11,593/month","5,93,000","GT World Mall, Bengaluru"
844,2018 Honda Amaze,1.2L I-VTEC V CVT,Automatic,"7,459 km",1st Owner,Petrol,KA-04,"15,562/month","7,96,000","Bellahalli, Bengaluru"
845,2021 Maruti S PRESSO,VXI (O),Manual,"42,954 km",1st Owner,Petrol,KA-52,"9,345/month","4,78,000","Bellahalli, Bengaluru"
846,2019 Mahindra XUV500,W11(O),Manual,"36,847 km",1st Owner,Diesel,KA-03,"32,415/month","17,03,000","Garuda Mall, Magrath Road, Bengaluru"
847,2017 Maruti Baleno,ALPHA CVT PETROL 1.2,Automatic,"77,995 km",1st Owner,Petrol,KA-53,"13,724/month","7,02,000","Hosur Road, Singasandra, Bengaluru"
848,2014 Honda Amaze,1.2L I-VTEC VX,Manual,"75,565 km",2nd Owner,Petrol,KA-03,"8,798/month","4,50,000","Horamavu Agara Road, Bengaluru"
849,2019 Ford Ecosport,TITANIUM + 1.5L PETROL,Manual,"45,133 km",1st Owner,Petrol,KA-01,"17,740/month","9,32,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
850,2015 Maruti Celerio,ZXI,Manual,"52,209 km",1st Owner,Petrol,KA-51,"8,915/month","4,56,000","Bellahalli, Bengaluru"
851,2019 Hyundai NEW SANTRO,SPORTZ MT,Manual,"25,607 km",1st Owner,Petrol,KA-53,"10,518/month","5,38,000","Bellahalli, Bengaluru"
852,2021 Volkswagen TAIGUN,TOPLINE 1.0 TSI MT,Manual,"97,346 km",1st Owner,Petrol,KA-09,"26,134/month","13,73,000","Bellahalli, Bengaluru"
853,2019 Ford Ecosport,TITANIUM 1.5L PETROL,Manual,"54,134 km",1st Owner,Petrol,KA-05,"15,532/month","8,16,000","Garuda Mall, Magrath Road, Bengaluru"
854,2017 Maruti Baleno,DELTA CVT PETROL 1.2,Automatic,"55,127 km",1st Owner,Petrol,KA-03,"12,805/month","6,55,000","Hosur Road, Singasandra, Bengaluru"
855,2016 Maruti Baleno,ZETA PETROL 1.2,Manual,"1,16,624 km",1st Owner,Petrol,KA-21,"12,512/month","6,40,000","Bellahalli, Bengaluru"
856,2019 Honda Jazz,1.2L I-VTEC VX CVT,Automatic,"63,460 km",1st Owner,Petrol,KA-05,"15,327/month","7,84,000","Hosur Road, Singasandra, Bengaluru"
857,2017 Maruti Baleno,ZETA PETROL 1.2,Manual,"63,359 km",2nd Owner,Petrol,KA-01,"13,060/month","6,68,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
858,2017 Honda City,1.5L I-VTEC VX,Manual,"81,850 km",1st Owner,Petrol,KA-50,"15,484/month","7,92,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
859,2015 Hyundai Elite i20,ASTA 1.2,Manual,"54,154 km",1st Owner,Petrol,KA-01,"12,160/month","6,22,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
860,2018 Maruti Celerio,ZXI AMT (O),Automatic,"64,453 km",1st Owner,Petrol,KA-41,"9,540/month","4,88,000","Hosur Road, Singasandra, Bengaluru"
861,2017 Maruti Dzire,VDI,Manual,"94,932 km",1st Owner,Diesel,KA-02,"14,096/month","7,21,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
862,2018 Ford Ecosport,TITANIUM 1.0L ECOBOOST SPORTS(SUNROOF),Manual,"94,035 km",2nd Owner,Petrol,KA-01,"15,437/month","8,11,000","Horamavu Agara Road, Bengaluru"
863,2018 Tata NEXON,XZA PLUS DIESEL,Automatic,"85,731 km",1st Owner,Diesel,KA-02,"16,598/month","8,72,000","Garuda Mall, Magrath Road, Bengaluru"
864,2015 Maruti Celerio,ZXI,Manual,"39,613 km",1st Owner,Petrol,KA-04,"9,521/month","4,87,000","Horamavu Agara Road, Bengaluru"
865,2019 Maruti Alto,VXI,Manual,"67,329 km",1st Owner,Petrol,KA-16,"6,706/month","3,43,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
866,2016 Maruti Celerio,VXI AMT,Automatic,"76,039 km",2nd Owner,Petrol,KA-01,"8,485/month","4,34,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
867,2015 Maruti Celerio,ZXI AMT,Automatic,"99,579 km",2nd Owner,Petrol,KA-04,"8,094/month","4,14,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
868,2021 Maruti Swift,VXI,Manual,"12,983 km",1st Owner,Petrol,KA-05,"14,721/month","7,53,000","Bellahalli, Bengaluru"
869,2017 Hyundai Elite i20,SPORTZ 1.2,Manual,"77,593 km",1st Owner,Petrol,KA-20,"12,551/month","6,42,000","GT World Mall, Bengaluru"
870,2017 Ford Ecosport,TITANIUM 1.5L DIESEL,Manual,"48,743 km",1st Owner,Diesel,KA-03,"15,456/month","8,12,000","Garuda Mall, Magrath Road, Bengaluru"
871,2015 Maruti Wagon R 1.0,VXI,Manual,"80,863 km",2nd Owner,Petrol,KA-05,"7,273/month","3,72,000","Bellahalli, Bengaluru"
872,2017 Hyundai Elite i20,SPORTZ 1.2,Manual,"62,621 km",1st Owner,Petrol,KA-01,"12,942/month","6,62,000","Horamavu Agara Road, Bengaluru"
873,2021 Maruti Alto,VXI PLUS,Manual,"24,343 km",2nd Owner,Petrol,KA-51,"8,485/month","4,34,000","Bellahalli, Bengaluru"
874,2021 Toyota YARIS,G MT,Manual,"20,754 km",1st Owner,Petrol,KA-41,"19,891/month","10,45,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
875,2019 KIA SELTOS,GTX + AT PETROL,Automatic,"49,589 km",1st Owner,Petrol,KA-51,"30,626/month","16,09,000","Garuda Mall, Magrath Road, Bengaluru"
876,2017 Honda Jazz,1.2L I-VTEC V AT,Automatic,"79,575 km",1st Owner,Petrol,KA-01,"12,551/month","6,42,000","Bellahalli, Bengaluru"
877,2014 Maruti Swift,VXI,Manual,"63,782 km",1st Owner,Petrol,KA-03,"9,501/month","4,86,000","Bellahalli, Bengaluru"
878,2018 Honda Amaze,1.2L I-VTEC V CVT,Automatic,"33,294 km",2nd Owner,Petrol,KA-03,"14,354/month","7,34,200","Horamavu Agara Road, Bengaluru"
879,2021 Renault Kwid,CLIMBER 1.0 AMT (O),Automatic,"14,191 km",1st Owner,Petrol,KA-02,"11,359/month","5,81,000","GT World Mall, Bengaluru"
880,2018 Maruti Swift,VXI AMT,Automatic,"42,059 km",2nd Owner,Petrol,KA-04,"12,981/month","6,64,000","Bellahalli, Bengaluru"
881,2014 Maruti Swift,VXI,Manual,"68,306 km",1st Owner,Petrol,KA-03,"9,619/month","4,92,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
882,2010 Maruti Alto K10,VXI,Manual,"54,671 km",1st Owner,Petrol,KA-03,"4,555/month","2,33,000","Bellahalli, Bengaluru"
883,2016 Maruti Vitara Brezza,ZDI PLUS DUAL TONE,Manual,"99,232 km",1st Owner,Diesel,KA-50,"15,456/month","8,12,000","Bellahalli, Bengaluru"
884,2017 Ford Ecosport,TITANIUM 1.5L PETROL AT,Automatic,"85,126 km",2nd Owner,Petrol,KA-05,"13,685/month","7,00,000","Garuda Mall, Magrath Road, Bengaluru"
885,2021 Maruti S PRESSO,VXI+,Manual,"52,288 km",1st Owner,Petrol,KA-33,"8,700/month","4,45,000","Hosur Road, Singasandra, Bengaluru"
886,2013 Maruti Ritz,VXI,Manual,"1,06,747 km",1st Owner,Petrol,KA-04,"7,038/month","3,60,000","Hosur Road, Singasandra, Bengaluru"
887,2018 Mahindra XUV500,W7,Manual,"67,379 km",2nd Owner,Diesel,KA-22,"24,364/month","12,80,000","Garuda Mall, Magrath Road, Bengaluru"
888,2015 Ford Ecosport,TITANIUM 1.5L PETROL AT,Automatic,"42,710 km",2nd Owner,Petrol,KA-05,"12,643/month","6,46,700","Bellahalli, Bengaluru"
889,2016 Ford Ecosport,TITANIUM 1.5L PETROL AT,Automatic,"43,791 km",1st Owner,Petrol,KA-03,"15,327/month","7,84,000","Garuda Mall, Magrath Road, Bengaluru"
890,2019 Hyundai i20 Active,1.2 SX,Manual,"15,347 km",1st Owner,Petrol,KA-03,"15,608/month","8,20,000","GT World Mall, Bengaluru"
891,2015 Hyundai i10,SPORTZ 1.1,Manual,"76,938 km",1st Owner,Petrol,KA-01,"7,585/month","3,88,000","Hosur Road, Singasandra, Bengaluru"
892,2021 Maruti S PRESSO,VXI+,Manual,"11,415 km",1st Owner,Petrol,KA-09,"9,443/month","4,83,000","Horamavu Agara Road, Bengaluru"
893,2016 Tata Tiago,XZ PETROL,Manual,"64,492 km",1st Owner,Petrol,KA-01,"9,462/month","4,84,000","Hosur Road, Singasandra, Bengaluru"
894,2015 Honda Jazz,1.2L I-VTEC V AT,Automatic,"74,342 km",2nd Owner,Petrol,KA-03,"11,261/month","5,76,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
895,2020 Tata ALTROZ,XZ DIESEL,Manual,"48,673 km",1st Owner,Diesel,KA-05,"16,693/month","8,77,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
896,2018 Hyundai Verna,1.6 VTVT SX (O) AT,Automatic,"63,115 km",1st Owner,Petrol,KA-50,"19,776/month","10,39,000","GT World Mall, Bengaluru"
897,2017 Honda Jazz,1.2L I-VTEC V,Manual,"67,633 km",1st Owner,Petrol,KA-20,"12,356/month","6,32,000","Bellahalli, Bengaluru"
898,2018 Maruti Swift,VXI AMT,Automatic,"56,410 km",1st Owner,Petrol,KA-50,"12,708/month","6,50,000","Horamavu Agara Road, Bengaluru"
899,2016 Maruti Ciaz,ZDI SHVS,Manual,"79,019 km",1st Owner,Diesel,KA-43,"14,115/month","7,22,000","Bellahalli, Bengaluru"
900,2016 Maruti Celerio,ZXI AMT,Automatic,"69,565 km",1st Owner,Petrol,KA-04,"9,423/month","4,82,000","Bellahalli, Bengaluru"
901,2011 Maruti Alto K10,VXI,Manual,"70,667 km",2nd Owner,Petrol,KA-03,"4,790/month","2,45,000","Sonnappanahalli
"
902,2016 Tata Tiago,XZ PETROL,Manual,"78,959 km",2nd Owner,Petrol,KA-03,"9,013/month","4,61,000","Hosur Road, Singasandra, Bengaluru"
903,2017 Maruti Celerio,VXI (O),Manual,"81,849 km",1st Owner,Petrol,KA-05,"8,817/month","4,51,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
904,2016 Maruti Wagon R 1.0,VXI OPT,Manual,"52,356 km",1st Owner,Petrol,KA-05,"9,325/month","4,77,000","GT World Mall, Bengaluru"
905,2020 Hyundai Verna,SX 1.5 CRDI AT,Automatic,"62,593 km",1st Owner,Diesel,KA-26,"24,973/month","13,12,000","Horamavu Agara Road, Bengaluru"
906,2021 Renault Kwid,RXT 1.0 (O),Manual,"71,306 km",1st Owner,Petrol,KA-02,"8,798/month","4,50,000","Bellahalli, Bengaluru"
907,2017 Maruti Baleno,ZETA PETROL 1.2,Manual,"49,174 km",1st Owner,Petrol,KA-03,"13,842/month","7,08,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
908,2017 Hyundai Verna,1.6 VTVT SX,Manual,"32,893 km",1st Owner,Petrol,KA-53,"16,350/month","8,59,000","GT World Mall, Bengaluru"
909,2018 Honda City,VX CVT PETROL,Automatic,"66,399 km",1st Owner,Petrol,KA-04,"16,902/month","8,88,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
910,2015 Maruti Swift,VXI,Manual,"35,250 km",1st Owner,Petrol,KA-02,"10,714/month","5,48,000","GT World Mall, Bengaluru"
911,2015 Maruti Swift,VXI,Manual,"68,656 km",1st Owner,Petrol,KA-53,"10,753/month","5,50,000","Hosur Road, Singasandra, Bengaluru"
912,2015 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"50,510 km",3rd Owner,Petrol,KA-04,"8,426/month","4,31,000","Bellahalli, Bengaluru"
913,2018 Ford Ecosport,TITANIUM 1.5L PETROL AT,Automatic,"43,481 km",2nd Owner,Petrol,KA-04,"15,970/month","8,39,000","Garuda Mall, Magrath Road, Bengaluru"
914,2013 Maruti Swift Dzire,VXI,Manual,"54,134 km",2nd Owner,Petrol,KA-50,"8,974/month","4,59,000","Sonnappanahalli
"
915,2016 Honda City,1.5L I-VTEC VX CVT,Automatic,"48,698 km",2nd Owner,Petrol,KA-51,"14,897/month","7,62,000","Bellahalli, Bengaluru"
916,2018 Maruti Swift,VXI AMT,Automatic,"87,660 km",1st Owner,Petrol,KA-01,"12,356/month","6,32,000","GT World Mall, Bengaluru"
917,2018 Maruti Celerio X,ZXI AMT,Automatic,"23,219 km",1st Owner,Petrol,KA-04,"11,065/month","5,66,000","GT World Mall, Bengaluru"
918,2015 Maruti Celerio,VXI AMT,Automatic,"33,279 km",1st Owner,Petrol,KA-05,"8,993/month","4,60,000","GT World Mall, Bengaluru"
919,2015 Maruti Celerio,VXI AMT,Automatic,"18,294 km",1st Owner,Petrol,KA-03,"9,306/month","4,76,000","Horamavu Agara Road, Bengaluru"
920,2015 Hyundai Elite i20,ASTA 1.2,Manual,"38,510 km",1st Owner,Petrol,KA-53,"12,903/month","6,60,000","Hosur Road, Singasandra, Bengaluru"
921,2020 Mahindra XUV500,W9,Manual,"58,579 km",1st Owner,Diesel,KA-02,"30,074/month","15,80,000","Garuda Mall, Magrath Road, Bengaluru"
922,2016 Maruti Swift,VXI,Manual,"72,338 km",1st Owner,Petrol,KA-53,"11,417/month","5,84,000","Bellahalli, Bengaluru"
923,2013 Honda Brio,S MT,Manual,"38,197 km",1st Owner,Petrol,KA-03,"7,937/month","4,06,000","Bellahalli, Bengaluru"
924,2015 Maruti Celerio,VXI AMT,Automatic,"56,150 km",1st Owner,Petrol,KA-05,"8,407/month","4,30,000","Hosur Road, Singasandra, Bengaluru"
925,2016 Honda Jazz,1.2 VX I-VTECH,Manual,"65,072 km",1st Owner,Petrol,KA-01,"12,532/month","6,41,000","Bellahalli, Bengaluru"
926,2017 Maruti Celerio,ZXI AMT (O),Automatic,"34,801 km",1st Owner,Petrol,KA-05,"10,401/month","5,32,000","Horamavu Agara Road, Bengaluru"
927,2016 Ford Ecosport,TITANIUM 1.5L PETROL AT,Automatic,"49,068 km",2nd Owner,Petrol,KA-51,"13,763/month","7,04,000","Garuda Mall, Magrath Road, Bengaluru"
928,2012 Maruti Swift,VDI,Manual,"98,752 km",2nd Owner,Diesel,KA-04,"9,032/month","4,62,000","Bellahalli, Bengaluru"
929,2014 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"73,975 km",1st Owner,Petrol,KA-02,"8,465/month","4,33,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
930,2017 Tata Tiago,XT PETROL,Manual,"68,039 km",2nd Owner,Petrol,KA-53,"9,345/month","4,78,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
931,2019 Ford Ecosport,TITANIUM + 1.5L PETROL AT,Automatic,"34,845 km",1st Owner,Petrol,KA-01,"16,712/month","8,78,000","Sonnappanahalli
"
932,2015 Hyundai Grand i10,ASTA AT 1.2 KAPPA VTVT,Automatic,"60,942 km",1st Owner,Petrol,KA-06,"10,596/month","5,42,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
933,2017 Hyundai Verna,1.6 VTVT SX (O) AT,Automatic,"29,735 km",1st Owner,Petrol,KA-03,"19,814/month","10,41,000","Bellahalli, Bengaluru"
934,2015 Maruti Swift,VXI,Manual,"50,888 km",1st Owner,Petrol,KA-03,"11,593/month","5,93,000","GT World Mall, Bengaluru"
935,2016 Maruti Baleno,ZETA PETROL 1.2,Manual,"36,184 km",2nd Owner,Petrol,KA-53,"13,959/month","7,14,000","Hosur Road, Singasandra, Bengaluru"
936,2013 Hyundai i10,ERA 1.1,Manual,"47,333 km",1st Owner,Petrol,KA-04,"6,608/month","3,38,000","Sonnappanahalli
"
937,2019 Maruti Alto,VXI,Manual,"14,051 km",1st Owner,Petrol,KA-02,"7,859/month","4,02,000","Bellahalli, Bengaluru"
938,2019 Hyundai GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,Manual,"33,786 km",1st Owner,Petrol,KA-53,"12,493/month","6,39,000","Bellahalli, Bengaluru"
939,2020 Tata TIGOR,XZ PLUS PETROL,Manual,"32,772 km",1st Owner,Petrol,KA-51,"14,741/month","7,54,000","Bellahalli, Bengaluru"
940,2012 Hyundai i10,SPORTZ 1.2,Manual,"63,206 km",1st Owner,Petrol,KA-53,"6,667/month","3,41,000","Sonnappanahalli
"
941,2012 Honda Brio,S MT,Manual,"69,210 km",1st Owner,Petrol,KA-01,"6,667/month","3,41,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
942,2018 Mahindra XUV500,W7,Manual,"1,05,759 km",2nd Owner,Diesel,KA-09,"21,642/month","11,37,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
943,2015 Maruti Swift,VXI,Manual,"67,245 km",1st Owner,Petrol,KA-51,"10,538/month","5,39,000","GT World Mall, Bengaluru"
944,2015 Hyundai Grand i10,ASTA AT 1.2 KAPPA VTVT,Automatic,"36,459 km",2nd Owner,Petrol,KA-03,"10,479/month","5,36,000","Bellahalli, Bengaluru"
945,2018 Toyota YARIS,G CVT,Automatic,"33,425 km",1st Owner,Petrol,KA-51,"15,303/month","8,04,000","Horamavu Agara Road, Bengaluru"
946,2013 Hyundai Grand i10,MAGNA 1.1 CRDI,Manual,"81,805 km",2nd Owner,Diesel,KA-04,"8,172/month","4,18,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
947,2015 Maruti Celerio,ZXI AMT,Automatic,"45,701 km",2nd Owner,Petrol,KA-50,"8,778/month","4,49,000","Hosur Road, Singasandra, Bengaluru"
948,2016 Ford Ecosport,TITANIUM 1.5L DIESEL,Manual,"57,948 km",1st Owner,Diesel,KA-05,"13,744/month","7,03,000","Garuda Mall, Magrath Road, Bengaluru"
949,2016 Maruti Baleno,ZETA PETROL 1.2,Manual,"39,959 km",1st Owner,Petrol,KA-01,"13,842/month","7,08,000","GT World Mall, Bengaluru"
950,2018 Maruti Swift,VXI AMT,Automatic,"49,578 km",1st Owner,Petrol,KA-41,"13,529/month","6,92,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
951,2015 Hyundai Elite i20,ASTA 1.2,Manual,"43,371 km",2nd Owner,Petrol,KA-05,"12,199/month","6,24,000","Bellahalli, Bengaluru"
952,2017 Maruti Swift,VXI O,Manual,"64,917 km",2nd Owner,Petrol,KA-02,"12,043/month","6,16,000","Bellahalli, Bengaluru"
953,2015 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"54,592 km",1st Owner,Petrol,KA-05,"9,228/month","4,72,000","Bellahalli, Bengaluru"
954,2016 Honda City,1.5L I-VTEC V MT,Manual,"32,196 km",2nd Owner,Petrol,KA-04,"13,411/month","6,86,000","Bellahalli, Bengaluru"
955,2019 Hyundai GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,Manual,"27,937 km",1st Owner,Petrol,KA-41,"12,747/month","6,52,000","Sonnappanahalli
"
956,2018 Tata NEXON,XZ PLUS DIESEL,Manual,"59,255 km",1st Owner,Diesel,KA-03,"16,331/month","8,58,000","Garuda Mall, Magrath Road, Bengaluru"
957,2018 Hyundai Verna,1.6 VTVT SX (O) AT,Automatic,"30,518 km",2nd Owner,Petrol,KA-05,"19,529/month","10,26,000","Bellahalli, Bengaluru"
958,2016 Hyundai Elite i20,SPORTZ 1.2,Manual,"35,410 km",1st Owner,Petrol,KA-05,"12,903/month","6,60,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
959,2020 Hyundai Verna,SX (O) 1.5 CRDI AT,Automatic,"33,437 km",1st Owner,Diesel,KA-41,"29,922/month","15,72,000","Horamavu Agara Road, Bengaluru"
960,2018 Ford Ecosport,TITANIUM 1.5L PETROL AT,Automatic,"65,598 km",2nd Owner,Petrol,KA-01,"16,769/month","8,81,000","Bellahalli, Bengaluru"
961,2018 Maruti Swift,VXI AMT,Automatic,"25,537 km",1st Owner,Petrol,KA-01,"13,333/month","6,82,000","Bellahalli, Bengaluru"
962,2016 Honda Jazz,1.2L I-VTEC V,Manual,"78,782 km",1st Owner,Petrol,KA-51,"10,792/month","5,52,000","Bellahalli, Bengaluru"
963,2014 Maruti Alto 800,LXI,Manual,"29,281 km",1st Owner,Petrol,KA-05,"5,748/month","2,94,000","Hosur Road, Singasandra, Bengaluru"
964,2021 Honda City,1.5L I-VTEC VX CVT,Automatic,"39,942 km",1st Owner,Petrol,KA-01,"25,049/month","13,16,000","Whitefield Main Road, Bhoruka Tech Park, Benga..."
965,2015 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"50,516 km",1st Owner,Petrol,KA-03,"9,462/month","4,84,000","Hosur Road, Singasandra, Bengaluru"
966,2014 Hyundai Elite i20,SPORTZ 1.4 CRDI,Manual,"1,08,913 km",2nd Owner,Diesel,KA-02,"11,300/month","5,78,000","Hosur Road, Singasandra, Bengaluru"
967,2021 Maruti Alto,VXI PLUS,Manual,"40,561 km",1st Owner,Petrol,KA-50,"7,957/month","4,07,000","Bellahalli, Bengaluru"
968,2016 Maruti Baleno,ALPHA DIESEL 1.3,Manual,"61,263 km",1st Owner,Diesel,KA-05,"14,643/month","7,49,000","Horamavu Agara Road, Bengaluru"
969,2016 Maruti Alto 800,VXI,Manual,"28,925 km",2nd Owner,Petrol,KA-04,"6,354/month","3,25,000","Bellahalli, Bengaluru"
970,2016 Ford Ecosport,TREND 1.5L PETROL,Manual,"32,465 km",1st Owner,Petrol,KA-51,"13,939/month","7,13,000","Sonnappanahalli
"
